Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,SessionID,User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,URL Variable: surveyid,URL Variable: userid,userID,surveyID,age,Branch to different treatments,"הנח שב-1 באוקטובר תקבל את ההודעה הבאה מקופת החולים שלך:  מבוטח יקר,   לקראת החורף הקרב ובא אנו מביאים לידיעתך שהינך זכאי לקבל את החיסון נגד שפעת החל מהיום, ה-1 באוקטובר 2019, ועד ה-31 במרץ 2020. החיסון ניתן נגד זני שפעת אשר מומחי ארגון הבריאות העולמי מעריכים שיהיו פעילים בעונת החורף הקרובה והוא מומלץ על ידי משרד הבריאות.   החיסון ניתן בחינם. ניתן להתחסן במרפאה שלך או בכל אחת ממרפאות הקופה.   בברכת חורף נעים, קופת החולים   כיצד תפעל?","הנח שב-1 באוקטובר תקבל את ההודעה הבאה מקופת החולים שלך:  מבוטח יקר,   לקראת החורף הקרב ובא אנו מביאים לידיעתך שהינך זכאי לקבל את החיסון נגד שפעת החל מהיום, ה-1 באוקטובר 2019, ועד ה-31 במרץ 2020. החיסון ניתן נגד זני שפעת אשר מומחי ארגון הבריאות העולמי מעריכים שיהיו פעילים בעונת החורף הקרובה והוא מומלץ על ידי משרד הבריאות.      בנוסף ממליץ משרד הבריאות להתחסן מוקדם, בתחילת החורף, עד ה-31 בדצמבר, כדי להגביר את יעילות החיסון עבורך ועבור שאר האוכלוסיה.   החיסון ניתן בחינם. ניתן להתחסן במרפאה שלך או בכל אחת ממרפאות הקופה.   בברכת חורף נעים, קופת החולים   כיצד תפעל?","הנח שב-1 באוקטובר תקבל את ההודעה הבאה מקופת החולים שלך:  מבוטח יקר,   לקראת החורף הקרב ובא אנו מביאים לידיעתך שהינך זכאי לקבל את החיסון נגד שפעת החל מהיום, ה-1 באוקטובר 2019, ועד ה-31 במרץ 2020. החיסון ניתן נגד זני שפעת אשר מומחי ארגון הבריאות העולמי מעריכים שיהיו פעילים בעונת החורף הקרובה והוא מומלץ על ידי משרד הבריאות.      בנוסף ממליץ משרד הבריאות להתחסן מוקדם, בתחילת החורף, עד ה-31 בדצמבר, כדי להגביר את יעילות החיסון עבורך ועבור שאר האוכלוסיה.  שים לב: הסיכוי שיאזלו החיסונים במלאי גבוה יותר עבור מי שמתחסן מאוחר, לאחר ה-31 בדצמבר, מאשר עבור מי שמתחסן מוקדם, עד ה- 31 בדצמבר.   החיסון ניתן בחינם. ניתן להתחסן במרפאה שלך או בכל אחת ממרפאות הקופה.   בברכת חורף נעים, קופת החולים   כיצד תפעל?","הנח שב-1 באוקטובר תקבל את ההודעה הבאה מקופת החולים שלך:  מבוטח יקר,   לקראת החורף הקרב ובא אנו מביאים לידיעתך שהינך זכאי לקבל את החיסון נגד שפעת החל מהיום, ה-1 באוקטובר 2019, ועד ה-31 במרץ 2020. החיסון ניתן נגד זני שפעת אשר מומחי ארגון הבריאות העולמי מעריכים שיהיו פעילים בעונת החורף הקרובה והוא מומלץ על ידי משרד הבריאות.      בנוסף ממליץ משרד הבריאות להתחסן מוקדם, בתחילת החורף, עד ה-31 בדצמבר, כדי להגביר את יעילות החיסון עבורך ועבור שאר האוכלוסיה.  שים לב: החיסון חינם למתחסנים מוקדם, עד ה-31 בדצמבר, אך הוא כרוך בעלות של 20 ש״ח למתחסנים מאוחר, לאחר ה-31 בדצמבר.   ניתן להתחסן במרפאה שלך או בכל אחת ממרפאות הקופה.   בברכת חורף נעים, קופת החולים   כיצד תפעל?","הנח שב-1 באוקטובר תקבל את ההודעה הבאה מקופת החולים שלך:  מבוטח יקר,   לקראת החורף הקרב ובא אנו מביאים לידיעתך שהינך זכאי לקבל את החיסון נגד שפעת החל מהיום, ה-1 באוקטובר 2019, ועד ה-31 במרץ 2020. החיסון ניתן נגד זני שפעת אשר מומחי ארגון הבריאות העולמי מעריכים שיהיו פעילים בעונת החורף הקרובה והוא מומלץ על ידי משרד הבריאות.      בנוסף ממליץ משרד הבריאות להתחסן מוקדם, בתחילת החורף, עד ה-31 בדצמבר, כדי להגביר את יעילות החיסון עבורך ועבור שאר האוכלוסיה.  שים לב: מי שמתחסן מוקדם, עד ה-31 בדצמבר, מקבל הטבה בסכום כולל של 20 ש״ח אותה ניתן לנצל לטובת השתתפות עצמית בביקורים אצל רופאים בקופת החולים. לעומת זאת מי שמתחסן מאוחר, לאחר ה-31 בדצמבר, לא מקבל הטבה זו. גם מי שלא מתחסן לא מקבל הטבה זו.   החיסון ניתן בחינם. ניתן להתחסן במרפאה שלך או בכל אחת ממרפאות הקופה.   בברכת חורף נעים, קופת החולים   כיצד תפעל?","לשאלה הקודמת ענית:[question('value'), id='126'][question('value'), id='127'][question('value'), id='128'][question('value'), id='129'][question('value'), id='130'] נא הסבר בקצרה את תשובתך:","מידת ביטחון::עד כמה אתה בטוח לגבי רצונך להתחסן נגד שפעת?  שים לב, איננו שואלים כאן האם אתה רוצה או לא רוצה להתחסן נגד שפעת אלא עד כמה אתה בטוח ביחס לכך.",האם התחסנת נגד שפעת בשנה שעברה?,"כמה פעמים התחסנת נגד שפעת בחמש השנים האחרונות?     (אם אינך זוכר את המספר המדויק, נא סמן את האפשרות שנראית לך הקרובה ביותר למספר האמיתי).",gender,edu,rel,"אחר, פרט::rel",rel_deg,"אחר, פרט::rel_deg",city
3409,08/09/2019 5:02:37 pm,08/09/2019 5:03:50 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567951357_5d7509fd72c9e3.53776815,"Mozilla/5.0 (Linux; U; Android 9; he-il; Redmi Note 7 Build/PKQ1.180904.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/11.0.5-g",NA,2.53.188.84,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,ab680f5115df56c17312b146df31c3ad,ab680f5115df56c17312b146df31c3ad,63fbf8d8ec27cec68d45a1313169a8da,NA,Recommendation,NA,לא אתחסן,NA,NA,NA,לא מרגיש אני צריך. אם יסבירו אחרת אתחסן,בטוח במידה בינונית,לא זוכר,פעמיים,NA,NA,NA,NA,NA,NA,NA
3410,08/09/2019 5:10:23 pm,08/09/2019 5:12:17 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567951823_5d750bcf3e2189.14440452,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",NA,46.116.66.163,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,6c340997025ac91dfb7b0c67983d87f5,6c340997025ac91dfb7b0c67983d87f5,63fbf8d8ec27cec68d45a1313169a8da,NA,Benefit,NA,NA,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, ואקבל את ההטבה על סך 20 ש״ח",אני בעד חיסונים נגד שפעת ואם יש הטבה עוד יותר טוב,בטוח במידה רבה מאוד,כן,3 פעמים,NA,NA,NA,NA,NA,NA,NA
3411,08/09/2019 5:12:21 pm,08/09/2019 5:14:57 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567951941_5d750c45cdea48.18888634,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,217.132.44.50,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,c7c120436e7f43bab1de85642551f1b5,c7c120436e7f43bab1de85642551f1b5,63fbf8d8ec27cec68d45a1313169a8da,NA,Inventory,NA,NA,לא אתחסן,NA,NA,לא עזר בעבר,כלל לא בטוח,לא,פעם אחת,NA,NA,NA,NA,NA,NA,NA
3412,08/09/2019 5:18:58 pm,08/09/2019 5:23:39 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567952338_5d750dd21896a6.49110053,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G900F Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.128 Mobile Safari/537.36 (Ecosia android@69.0.3497.128)",NA,31.154.161.122,35.531200408936,32.792198181152,Israel,Tiberias,03,NA,63fbf8d8ec27cec68d45a1313169a8da,14a61ae6740fc080ab11ba9d2401e4d8,14a61ae6740fc080ab11ba9d2401e4d8,63fbf8d8ec27cec68d45a1313169a8da,NA,Cost,NA,NA,NA,לא אתחסן,NA,מאמינה שכשאדם נדבק בוירוס או חולה בכל מחלה שהיא הדבר נגרם לצורך.. הגוף יוצא מאיזון כשהאדם מקיים חיים שבהם הוא מתרחק מעצמו ולא קשוב ... לכן תופסת את המחלה כתהליך חשוב ולא כרע חולה!!!,כלל לא בטוח,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
3413,08/09/2019 5:27:43 pm,08/09/2019 5:28:56 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567952863_5d750fdf087d94.21182490,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G935F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",NA,176.12.149.23,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,65a9ea9d40498bcf29756568d08b550b,65a9ea9d40498bcf29756568d08b550b,63fbf8d8ec27cec68d45a1313169a8da,NA,Recommendation,NA,"אתחסן מוקדם, עד ה-31 בדצמבר",NA,NA,NA,מעדיף להתחסן לפני,בטוח במידה בינונית,לא,פעם אחת,NA,NA,NA,NA,NA,NA,NA
3414,08/09/2019 5:31:55 pm,08/09/2019 5:33:34 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567953115_5d7510db494c41.35594206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,109.65.53.10,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,f2e17da3cb4496d1759f9494a8a9edc2,f2e17da3cb4496d1759f9494a8a9edc2,63fbf8d8ec27cec68d45a1313169a8da,NA,Cost,NA,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר החיסון ניתן בחינם",NA,למה שאני אשלם כסף עבור חיסון אם אני יכולה להתחסן בחינם.,בטוח במידה רבה,לא זוכר,פעם אחת,NA,NA,NA,NA,NA,NA,NA
3415,08/09/2019 5:34:40 pm,08/09/2019 5:55:05 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567953280_5d7511806e53e7.16996705,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",NA,84.228.225.145,35.363700866699,32.861999511719,Israel,Deir Hanna,03,NA,63fbf8d8ec27cec68d45a1313169a8da,f487cb3ba287ed617ddf10d0e226bb8f,f487cb3ba287ed617ddf10d0e226bb8f,63fbf8d8ec27cec68d45a1313169a8da,NA,Recommendation,NA,לא אתחסן,NA,NA,NA,"אני בריאה בדרך כלל ונראה לי לא הגוני להכניס נגיפים מוחלשים לגופי . כמו כן, בהרבה מקרים שמעתי שאנשים שהתחסנו חלו בשפעת מיד לאחר החיסון",בטוח במידה מועטה,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
3416,08/09/2019 5:52:09 pm,08/09/2019 5:53:54 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567954329_5d751599847241.70079008,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,46.117.146.254,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,a1661fb60ec14b3ee870362e3b1b6139,a1661fb60ec14b3ee870362e3b1b6139,63fbf8d8ec27cec68d45a1313169a8da,NA,Control,אתחסן,NA,NA,NA,NA,אני מתחסנת כל שנה,בטוח במידה רבה מאוד,כן,5 פעמים,NA,NA,NA,NA,NA,NA,NA
3417,08/09/2019 5:52:27 pm,08/09/2019 5:54:36 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567954347_5d7515ab62a4a4.28470530,"Mozilla/5.0 (Linux; Android 8.0.0; SM-A720F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",NA,46.121.253.107,34.93579864502,32.181701660156,Israel,Kfar Saba,02,NA,63fbf8d8ec27cec68d45a1313169a8da,ac62c7dd91541a56e0ce702579094831,ac62c7dd91541a56e0ce702579094831,63fbf8d8ec27cec68d45a1313169a8da,NA,Benefit,NA,NA,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, ואקבל את ההטבה על סך 20 ש״ח",אתחסן כמו בכל שנה,בטוח במידה רבה,כן,3 פעמים,NA,NA,NA,NA,NA,NA,NA
3418,08/09/2019 5:52:42 pm,08/09/2019 5:53:50 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567954362_5d7515bacfcad0.49381395,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.80 Safari/537.36",NA,2.52.73.143,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,107462315f97c7b887dfd7fc5986801b,107462315f97c7b887dfd7fc5986801b,63fbf8d8ec27cec68d45a1313169a8da,NA,Benefit,NA,NA,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, ואקבל את ההטבה על סך 20 ש״ח","החיסון חשוב אעדיף אותו כמה שיותר מהר במידה ואני צריך , התשלום קצת שולי",בטוח במידה רבה,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
3419,08/09/2019 6:03:07 pm,08/09/2019 6:03:55 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567954987_5d75182b17f2b6.19937743,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",NA,217.132.226.30,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,a3bb4e60d0b6eae89ae8157eae960a52,a3bb4e60d0b6eae89ae8157eae960a52,63fbf8d8ec27cec68d45a1313169a8da,NA,Benefit,NA,NA,NA,NA,לא אתחסן ולא אקבל את ההטבה,לא מאמינה בחיסון,בטוח במידה רבה מאוד,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
3420,08/09/2019 6:12:35 pm,08/09/2019 6:13:12 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567955554_5d751a62ef6859.25581765,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,109.64.91.26,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,bb0e786609c779bf093c8b52ea80e39b,bb0e786609c779bf093c8b52ea80e39b,63fbf8d8ec27cec68d45a1313169a8da,NA,Cost,NA,NA,NA,לא אתחסן,NA,אין צורך בכלל,בטוח במידה בינונית,לא,פעם אחת,NA,NA,NA,NA,NA,NA,NA
3421,08/09/2019 6:16:58 pm,08/09/2019 6:17:59 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567955818_5d751b6ac34876.01738881,"Mozilla/5.0 (Linux; Android 7.0; SM-N920C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",NA,176.12.191.252,34.812198638916,32.082099914551,Israel,Ramat Gan,05,NA,63fbf8d8ec27cec68d45a1313169a8da,850822000ef6a6a26c1a8517bdb45826,850822000ef6a6a26c1a8517bdb45826,63fbf8d8ec27cec68d45a1313169a8da,NA,Control,לא אתחסן,NA,NA,NA,NA,החיסון לפעמים גורם לשפעת,בטוח במידה בינונית,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
3422,08/09/2019 6:23:37 pm,08/09/2019 6:25:38 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567956217_5d751cf96b7e58.76673848,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-J701F Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.4 Chrome/67.0.3396.87 Mobile Safari/537.36",NA,213.57.189.128,34.804000854492,31.963199615479,Israel,Rishon Le Zion,02,NA,63fbf8d8ec27cec68d45a1313169a8da,2825356d9ae0e9f34e8da66003383d1a,2825356d9ae0e9f34e8da66003383d1a,63fbf8d8ec27cec68d45a1313169a8da,NA,Inventory,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר הסיכוי <strong>שיישארו </strong>חיסונים במלאי גבוה יותר",NA,NA,לא צריך לחכות לרגע האחרון,בטוח במידה רבה,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
3423,08/09/2019 6:25:09 pm,08/09/2019 6:26:19 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567956309_5d751d55c226c8.26410491,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G935F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",NA,147.234.38.16,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,5622fc82b6997cef60ca827fd38254c4,5622fc82b6997cef60ca827fd38254c4,63fbf8d8ec27cec68d45a1313169a8da,NA,Benefit,NA,NA,NA,NA,לא אתחסן ולא אקבל את ההטבה,"לא מעוניינת להתחסן, לא מאמינה בחיסונים נגד שפעת",בטוח במידה רבה מאוד,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
3424,08/09/2019 6:35:04 pm,08/09/2019 6:36:06 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567956904_5d751fa88c9cc9.78748384,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",NA,141.226.72.155,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,c92f05f799144acaa068430fa24c3e97,c92f05f799144acaa068430fa24c3e97,63fbf8d8ec27cec68d45a1313169a8da,NA,Inventory,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר הסיכוי <strong>שיישארו </strong>חיסונים במלאי גבוה יותר",NA,NA,יהיה יותר מלאי וחשוב להתחסן,בטוח במידה רבה,כן,פעמיים,NA,NA,NA,NA,NA,NA,NA
3425,08/09/2019 6:35:15 pm,08/09/2019 6:36:28 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567956915_5d751fb364d076.19874960,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,141.226.10.58,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,a02c2115e60003dd7d22b924b6e9aafb,a02c2115e60003dd7d22b924b6e9aafb,63fbf8d8ec27cec68d45a1313169a8da,NA,Cost,NA,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר החיסון ניתן בחינם",NA,כי אני מעדיפה להתחסן כמה שיותר מוקדם אחכ זה תמיד נגמר,בטוח במידה רבה מאוד,כן,5 פעמים,NA,NA,NA,NA,NA,NA,NA
3426,08/09/2019 6:53:51 pm,08/09/2019 6:55:21 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567958031_5d75240f5ea757.56731699,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",NA,176.12.240.16,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,4f876caf92b307d3fa74dc9d273250d7,4f876caf92b307d3fa74dc9d273250d7,63fbf8d8ec27cec68d45a1313169a8da,NA,Recommendation,NA,לא אתחסן,NA,NA,NA,מעדיף לא להכניס חיידקים לגוף שהגוף יתחסן לבד,בטוח במידה רבה מאוד,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
3427,08/09/2019 6:57:40 pm,08/09/2019 6:58:23 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567958259_5d7524f3df38b3.05370408,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",NA,85.250.124.138,34.75,31.5,Israel,NA,NA,NA,63fbf8d8ec27cec68d45a1313169a8da,d45d716892cf1dfa1d80cb8126f1dbf5,d45d716892cf1dfa1d80cb8126f1dbf5,63fbf8d8ec27cec68d45a1313169a8da,NA,Cost,NA,NA,NA,לא אתחסן,NA,החיסון לדעתי גורם לחולי,בטוח במידה רבה מאוד,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
3428,08/09/2019 7:01:48 pm,08/09/2019 7:03:57 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567958508_5d7525ec380a80.54041120,"Mozilla/5.0 (Linux; Android 6.0; LG-H815) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",NA,85.250.156.229,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,48f616a2bf66811b0990e8eb9225c098,48f616a2bf66811b0990e8eb9225c098,63fbf8d8ec27cec68d45a1313169a8da,NA,Benefit,NA,NA,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, ואקבל את ההטבה על סך 20 ש״ח",מקפידה לחסן את בתי שרגישה בחורף ומרגישה שזה עוזר ומקפידה לעשות זאת עם התחלת החיסונים.,בטוח במידה בינונית,לא,פעמיים,NA,NA,NA,NA,NA,NA,NA
3429,08/09/2019 7:16:11 pm,08/09/2019 7:17:19 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567959371_5d75294b0ced12.69157941,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",NA,79.176.59.211,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,71861f6dc77de86f10129ea4090dd369,71861f6dc77de86f10129ea4090dd369,63fbf8d8ec27cec68d45a1313169a8da,NA,Cost,NA,NA,NA,לא אתחסן,NA,מאמינה שהגוף מחסן את עצמו,בטוח במידה רבה מאוד,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
3430,08/09/2019 7:32:56 pm,08/09/2019 7:35:38 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567960376_5d752d380f6235.21829766,"Mozilla/5.0 (Linux; U; Android 9; he-il; POCOPHONE F1 Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/11.0.5-g",NA,2.55.167.152,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,1b71e88a9bec5196d399fccf423b3c9e,1b71e88a9bec5196d399fccf423b3c9e,63fbf8d8ec27cec68d45a1313169a8da,NA,Inventory,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר הסיכוי <strong>שיישארו </strong>חיסונים במלאי גבוה יותר",NA,NA,כי אני לא רוצה להיות חולה.,בטוח במידה רבה מאוד,כן,5 פעמים,NA,NA,NA,NA,NA,NA,NA
3431,08/09/2019 7:35:11 pm,08/09/2019 7:37:07 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567960511_5d752dbfbaf1f9.08571428,"Mozilla/5.0 (Linux; Android 6.0.1; LG-H860) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",NA,37.26.148.148,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,35c3afcebabda4f4d61a4626feed2dd8,35c3afcebabda4f4d61a4626feed2dd8,63fbf8d8ec27cec68d45a1313169a8da,NA,Cost,NA,NA,NA,לא אתחסן,NA,חושבת שהחיסונים מזיקים,כלל לא בטוח,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
3432,08/09/2019 7:39:25 pm,08/09/2019 7:40:52 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567960765_5d752ebdcbe942.42257249,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,NA,188.120.128.92,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,531aac25282f8d3374084f5d92a8e204,531aac25282f8d3374084f5d92a8e204,63fbf8d8ec27cec68d45a1313169a8da,NA,Benefit,NA,NA,NA,NA,לא אתחסן ולא אקבל את ההטבה,"איני נוהג להתחסן נגד שפעת, וככל הנראה לא אעשה זאת גם הפעם",בטוח במידה בינונית,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
3433,08/09/2019 7:43:09 pm,08/09/2019 7:45:30 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567960989_5d752f9d50c161.71047095,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-J810F Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.4 Chrome/67.0.3396.87 Mobile Safari/537.36",NA,5.29.35.2,34.910499572754,32.282699584961,Israel,Kadima,02,NA,63fbf8d8ec27cec68d45a1313169a8da,26b8fb4bd6971a59a6cf1cff60b9a12e,26b8fb4bd6971a59a6cf1cff60b9a12e,63fbf8d8ec27cec68d45a1313169a8da,NA,Benefit,NA,NA,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, ואקבל את ההטבה על סך 20 ש״ח",אלך לנתחסן עד 31 לדצמבר ואקבל הטבה,בטוח במידה בינונית,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
